3920	river info missouri r near nebraska city ne past crest minor flood cat	train	floods
3921	mattliddy ryan wood flooded ex cyclone debbie mm rain hour bungawalbyn	train	hurricanes
3922	ex cyclone debbie picture taken mother hour ago outside house record	train	hurricanes
3923	lucyxiv well god flood earth assume includes dip	train	floods
3924	crazy thick smoke outside sure family run future	train	forestfires
3925	fort mcmurray alberta ravaged wildfire decimated area larger new york city	train	forestfires
3926	currently live flood risk webinar sarah perera mottmacdonald still late j	train	floods
3927	california always fire	train	forestfires
3928	school closed tourism affected cyclone debbie	train	hurricanes
3929	danlloyd flood cp server bot	dev	floods
3930	pull shallow flood love barely breathes	train	floods
3931	due wildfire emergency refill place affected california visit	train	forestfires
3932	creeping wildfire smoke threat california wine people actually taste	dev	forestfires
3933	houston area cope heavy rainfall street flooding july th	train	floods
3934	either house shook reason fucking huge earthquake	train	earthquakes
3935	nbcnews report update wildfire burned acre california according cal fire	test	forestfires
3936	blue jay create auction wildfire victim blue jay created special auction memorabilia wi	train	forestfires
3937	democrat certainly take time acm left year waiting berkeley pit flood flat	train	floods
3938	first time life school cancelled weather cyclone debbie messing	train	hurricanes
3939	flood old trip back made big mistake try see way	train	floods
3940	criticalandroid going break soon major storm likely u die flood	train	floods
3941	flood water subsided street millvale still closed due debris flooding basement please call	test	floods
3942	earthquake hawaii may occurred within th	train	earthquakes
3943	cyclone debbie u weapon upgrade spearing teen birth std	train	hurricanes
3944	tropical cyclone debbie batter australia	dev	hurricanes
3945	north east flood sikh volunteer lend helping hand flood hit assam via indianexpress	train	floods
3946	thought earthquake dog moving bed	train	earthquakes
3947	seeing sf earthquake tweet	train	earthquakes
3948	go earthquake tweet lol	train	earthquakes
3949	alright either sleep deprived earthquake	train	earthquakes
3950	jerrybrowngov imagine potus wanted play hard ball amp cut federal aide b c sanctuary status	train	forestfires
3951	stunned amp amazed finally approves disaster declaration california wildfire red county	train	forestfires
3952	going australia sharknadoes never million year sidney seems nice th	train	hurricanes
3953	supposed impressed unity ticket natural disaster turnbull want cookie	train	hurricanes
3954	season lesson come danger	train	floods
3955	year louisiana resident get flood protection need editorial	dev	floods
3956	bbcworld cyclone debbie death feared australia flood emergency	train	hurricanes
3957	felt another damn earthquake	train	earthquakes
3958	update report serious injury life lost stage qfes chief	test	hurricanes
3959	earthquake swarm continues th day km away home two magnitude quake	train	earthquakes
3960	evening sky central queensland town cyclone debbie come closer taken family friend	train	hurricanes
3961	photo massive wildfire fort mcmurray alberta forced people fro	train	forestfires
3962	imagine hard must security traffic camera record chilling advance canada wildfire	train	forestfires
3963	absolutely batshit insane way people reacted cyclone debbie	train	hurricanes
3964	molly knight looking donate california wild fire need good link suggestion	train	forestfires
3965	spent late evening early morning dealing apartment flood apts got ruined yikes	train	floods
3966	apparently earthquake near thought shaking nation epic finale nbctimeless	train	earthquakes
3967	noufal kur hello bencana bot reply send flood report	train	floods
3968	thought heard thunder earlier think earthquake	train	earthquakes
3969	one lake flood control supporter face uphill battle downstream	train	floods
3970	wow crazy f c everyone stuck wildfire alberta	train	forestfires
3971	guac feel come big earthquake stgo	train	earthquakes
3972	chanptaln go sneak u river flood rising knee	train	floods
3973	flooding ocean city maryland cousin alyssachez take much flood	train	floods
3974	context serious fort mcmurray wildfire thought countryman woman	dev	forestfires
3975	green earthquake alert magnitude depth km south georgia south sandwich island	train	earthquakes
3976	even heavy rain moved watch area flooding western rockbridge county near rockbridge bat	train	floods
3977	think got hit earthquake	train	earthquakes
3978	little resettling going	test	earthquakes
3979	monster cyclone debbie batter northeast australia rte	train	hurricanes
3980	engage gossip spreading like wildfire pause amp reflect victim would feel keep mouth quiet	train	forestfires
3981	htc wildfire cdma tata cdma pre owned mobile r buy	train	forestfires
3982	really great see community come together help local business affected flooding yesterday evening	train	floods
3983	cyclone debbie school south east queensland closed wild weather move	dev	hurricanes
3984	cyclone debbie ripping queensland new one hope everyone okay channel	train	hurricanes
3985	yet another wildfire rage california hopefully condition continue improve life lost	train	forestfires
3986	kron news earthquake ssf	train	earthquakes
3987	many feel yet sadness time	train	forestfires
3988	mood cyclone debbie video made laugh thanks xx ethandolan graysondolan	train	hurricanes
3989	rt cnn evacuation ordered tuesday evening wildfire raged across california killing least	train	forestfires
3990	cyclone debbie happening queensland safe house continue make update next hour	train	hurricanes
3991	sorry see earthquake totally disappointed change everyth	train	earthquakes
3992	canada wildfire blaze could soon double size	dev	forestfires
3993	samwisemosher right one wader flood must confused	train	floods
3994	lynseybarber buy let property going flood market mortgage interest tax relief three year tenancy	train	floods
3995	please tell someone felt earthquake	train	earthquakes
3996	magnitude intensity may jst iwate ken oki n e depth km	train	earthquakes
3997	rose blush red sleepy horn worn olfactory mum flood hydrangea	train	floods
3998	need go home need help one community raised praying everyone family home	train	forestfires
3999	omg everyone turning around heard earthquake something shshsh	dev	earthquakes
4000	resident affected cyclone debbie put safety ahead everything else amid myriad hidden danger lurking	train	hurricanes
4001	wow weird earthquake	train	earthquakes
4002	hero horseback get animal path canadian wildfire	train	forestfires
4003	woah definitely earthquake	train	earthquakes
4004	ex cyclone debbie hanging around like disordered ex making wrath felt	train	hurricanes
4005	feel bad happened everyone involved	test	forestfires
4006	woke flood entering house rain please stop dog already sufferinggg	train	floods
4007	mtpdaily people missing wildfire california talker following every rabbit hole wait melber	train	forestfires
4008	pic taken right street daughter car bought lt sigh gt putting claim	train	hurricanes
4009	pray bbblical flood people	train	floods
4010	infowars photo show massive devastation wrought one worst wildfire california history	train	forestfires
4011	mieli entire state california either fire smoke	test	forestfires
4012	like told ryder happy bcs raining turn flood ahdksj	dev	floods
4013	damn feel earthquake	test	earthquakes
4014	cyclone debbie captured satellite image space via abcnews	train	hurricanes
4015	big cat huge rat flood swedish city authority urge people keep child indoors	test	floods
4016	help tell earthquake going crazy scared wooooo scared	train	earthquakes
4017	drop ah rain street flood wdmc	train	floods
4018	akshay syrian fled war flee canada wildfire amid	train	forestfires
4019	school cancelled today due aftermath cyclone debbie	train	hurricanes
4020	crazy wildfire canada causing smoke	train	forestfires
4021	earthquake near azores cape st vincent ridge utc changed magnitude	train	earthquakes
4022	first day school earthquake back berkeley guess	train	earthquakes
4023	california fire puerto rico destroyed florida key destroyed virgin island destroyed	train	forestfires
4024	survivorcbs debbie self destruction game changed bad way	train	hurricanes
4025	day resident escaped roaring wildfire canadian city fort mcmurray blaze show	train	forestfires
4026	syrian refugee canada step help fort mcmurray wildfire evacuee cnn	train	forestfires
4027	caught guard like wave pulled feeling fight like wildfire deep inside	train	forestfires
4028	wildfire latest lengthening lineage early wildfire northern reach globe	train	forestfires
4029	man drove flood yesterday bring bbq cry went	test	floods
4030	huge wildfire impossible describe people never seen one	train	forestfires
4031	lying bed thought cyclone debbie called debbie named know anymore	train	hurricanes
4032	airlifted alberta inferno official warn blaze could double size video	dev	forestfires
4033	earthquake strong fuck	train	earthquakes
4034	aftermath cyclone debbie thrash coast wild weather latest update breakfastnews watch	test	hurricanes
4035	else felt earthquake	train	earthquakes
4036	swear people know act earthquake happens everyone hop twitter tweet bout	train	earthquakes
4037	wrong die like illness landslide earthquake massacred israeli soldier	train	earthquakes
4038	give fuck liar	train	forestfires
4039	bradmondonyc mind long love real u flood tl boo xd	train	floods
4040	fucking flood tml negativity bitch	train	floods
4041	earthquake occurred near ghasre shirin kermanshah utc	train	earthquakes
4042	mute right think going flood allz halmae content	train	floods
4043	cyclone debbie week cut crap flying northern queensland soon	train	hurricanes
4044	sad hear fire prayer affected destruction	train	forestfires
4045	feeling autographed stevegrandmusic photo damaged flood	test	floods
4046	bay area nigga jus felt lil earthquake lmao	train	earthquakes
4047	youth houstontx water think snake frog etc	train	floods
4048	got k weather east aust shutting day ex	dev	hurricanes
4049	clothes wet following cyclone debbie orange sky help via abcnews	train	hurricanes
4050	day feeling like going get earthquake behold	dev	earthquakes
4051	think cried tear week heart piece prayer	dev	forestfires
4052	big earthquake come want let know love	test	earthquakes
4053	rain go ayaw make flood	dev	floods
4054	puerto rican still suffering california fire president challenging tillerson iq contest wtf	train	forestfires
4055	open flood gate heaven let raaaaaaaiinnn	dev	floods
4056	national weather service issued flood warning mendenhall valley area thursday morning general foreca	train	floods
4057	big earthquake end world happen already	train	earthquakes
4058	thought positive energy prayer everyone life	train	forestfires
4059	flown back thru cyclone debbie flying back shortly thru still smiling	train	hurricanes
4060	stress orientation obtained earthquake focal mechanism appropriate uncertainty estimate	train	earthquakes
4061	imagine cyclone debbie like full strength experiencing tail end scary enough	train	hurricanes
4062	evacuate please take pet lead food move live stock high ground	test	hurricanes
4063	sitting right top location last half hour big time street flooding northern rio ranc	train	floods
4064	flood warning continues following river kansa walnut river winfield affecting butler	train	floods
4065	late register july harris county flood control bond issuance	train	floods
4066	tail end coming se today morning stay safe	train	hurricanes
4067	look like optus service back airlie beach abcnews	test	hurricanes
4068	earthquake bay area	test	earthquakes
4069	fort mcmurray wildfire alberta grows firefighter hope rain	train	forestfires
4070	ride wave traffic join right	train	floods
4071	report earthquake sf	train	earthquakes
4072	anyone feel earthquake	train	earthquakes
4073	much turmoil world alberta wildfire burning community bikonu	dev	forestfires
4074	reidlaymance mcclain nfl well clearly flooding issue harris county edemmett spent mon	train	floods
4075	california wildfire threaten thousand home worth ten billion corelogic say	test	forestfires
4076	flood emergency unfolding across south east queensland erinedwards	train	hurricanes
4077	still raining gold coast	train	hurricanes
4078	expect happen flee big earthquake get hit hurricane	train	earthquakes
4079	mclarenf saturday sunday nothing going stop u even flood xx	train	floods
4080	home town getting ready deluge ex tropical cyclone debbie	train	hurricanes
4081	terrible wildfire canada hope weather get wet help extinguish many people fled home	test	forestfires
4082	rom flooded water destroyed home building new one dad bought thousand dollar	train	floods
4083	school south east queensland closed ex cyclone debbie move	test	hurricanes
4084	suomi npp satellite continues monitor alberta huge wildfire via physorg com	train	forestfires
4085	reuters world news thousand shelter screaming howling cyclone debbie hit north australia	train	hurricanes
4086	man slowly starting like local haha	dev	hurricanes
4087	california wildfire resident find devastation santa rosa	train	forestfires
4088	lmao shaking earthquake scared tf outta	train	earthquakes
4089	scatteredruby always brother sister joining u willingly flood take everything	train	floods
4090	areal flood warning effect greene county south nelson county mean street flooding immine	train	floods
4091	earthquake though smfh	train	earthquakes
4092	either earthquake someone making ruckus next door	train	earthquakes
4093	twice tzx flood dear good afternoon anyway	train	floods
4094	norton identity safe	train	forestfires
4095	anyone feel earthquake	train	earthquakes
4096	flash flood watch issued southwestern utah community brace storm	train	floods
4097	might put rollie hip cuz got time waste might buy watch flood bitch cuz time today	train	floods
4098	kid grade check following information	train	forestfires
4099	good know hey flood	train	floods
4100	thinking north queensland today begin difficult cleanup cyclone debbie blew	train	hurricanes
4101	amberawx least nothing going near flood stage	train	floods
4102	uranus degree minute aries shift earth taurus	train	earthquakes
4103	trump tweet nfl	train	forestfires
4104	far omen second half go guess earthquake kind fun	train	earthquakes
4105	one bros need ride work cyclone debbie	test	hurricanes
4106	rkartha news news recent example mumbai showing heavy flood nothing	train	floods
4107	hungryyy feel earthquake tummy	train	earthquakes
4108	latest southern california fire burn least home	train	forestfires
4109	stoneyybolognaa got like retweets tweet hurricane flooding texas many	train	floods
4110	well quick earthquake	train	earthquakes
4111	else felt earthquake	train	earthquakes
4112	fire truck parked santa ysabel california highway	train	forestfires
4113	find something scarier waking flood warning alert	dev	floods
4114	pretty sure small earthquake	train	earthquakes
4115	magnitude earthquake hit tarragona davao oriental last may pm	train	earthquakes
4116	realdonaldtrump ca fire literally remark help time tweet medium amp rile hate	train	forestfires
4117	pile wood found okanagan backcountry spark wildfire concern	train	forestfires
4118	kcbskcaldesk mention oakland earthquake	train	earthquakes
4119	fort mcmurray wildfire evacuee head south mass road convoy	train	forestfires
4120	think start christmas shopping early want flood knight friend lot lot present wahaha	train	floods
4121	going throw toilet paper people	train	forestfires
4122	smoke wildfire canada blow montana great fall tribune	train	forestfires
4123	uh sometimes hand forget hold become two teacup earthquake	train	earthquakes
4124	debbie joke c afp	train	hurricanes
4125	fire canada look lot like climate change scare	train	forestfires
4126	sky really orange right haha	train	forestfires
4127	mom contain flood emotion see daughter joyful reaction hearing first time	train	floods
4128	raining harder think ever seen rain even close cyclone debbie nut	train	hurricanes
4129	thousand shelter screaming howling cyclone debbie hit north australia	train	hurricanes
4130	almost made point almost got distracted day flood end well	train	floods
4131	stay safe dry everyone x	dev	hurricanes
4132	california newbie experienced first earthquake wept	train	earthquakes
4133	praying involved horrible wildfire california protection first responder resident	dev	forestfires
4134	school south east queensland closed ex cyclone debbie move	train	hurricanes
4135	second pic made flood basement	train	floods
4136	charge like stay woke bro canada wildfire blowing kush way	train	forestfires
4137	critter care greatly appreciated fort mcmurray wildfire evacuee	train	forestfires
4138	ubc researcher unveil earthquake proof concrete	train	earthquakes
4139	wildfire sweep across northern california dead	test	forestfires
4140	random earthquake ok	train	earthquakes
4141	devastating devastated people ca wildfire burn control across northern california dead	dev	forestfires
4142	cyclone debbie forced u rescheduled show brisbane tonight add flight schedule	train	hurricanes
4143	moment clarity everything vv gone maximum young ni flood axima flawless fa	train	floods
4144	remember story little boy finger dam stop flood dam breaking	dev	floods
4145	okay wow miss awd flood light car drive work death sentence	train	floods
4146	rain nagpur rain little flood	train	floods
4147	cyclone debbie hit range agricultural sector including sugar horticulture dairy	train	hurricanes
4148	uhhh pretty sure earthquake right heck	train	earthquakes
4149	lived california raccoon live qld	train	hurricanes
4150	today saw article tropical cyclone debbie thought	train	hurricanes
4151	cyclone debbie intensifies category four ahead landfall	train	hurricanes
4152	flood watch cancelled entire area heavy rain threat could lead flash flooding pushed area	train	floods
4153	flood watch issued following area result tropical	train	hurricanes
4154	nwscharlestonsc warns flooding low lying poor drainage area today evening coastal area	train	floods
4155	barely made home victoria northey victoria nicholas newmarket road	train	hurricanes
4156	flood color came	train	floods
4157	cali gona big earthquake soon please daytime wayyyy scarier night lmao	train	earthquakes
4158	damn felt glad game oakland happy new moon uranus moving taurus shake	train	earthquakes
4159	smoke wildfire damage california famed wine country	train	forestfires
4160	fixing slight flood as	train	floods
4161	wetland provide water filtration flood drought management climate change adaptation	train	floods
4162	smoke reached sf made really muggy eerie morning	dev	forestfires
4163	little weak as earthquake	train	earthquakes
4164	earthquake g though	train	earthquakes
4165	earthquake holy moly	train	earthquakes
4166	also nearly phase within post sandy coastal flood zone	train	floods
4167	let flood basement friend	train	floods
4168	damn earthquake sf	train	earthquakes
4169	cuz family oz hope ok cyclone debbie problem lt xx graham parson	train	hurricanes
4170	tweet earthquake haha bye	train	earthquakes
4171	cyclone debbie expert fear damage oz already vexed great barrier reef via bbc	train	hurricanes
4172	thinking huge devastating	train	forestfires
4173	yikes nasty storm sandusky county bellevue got little beat also report flooding wel	test	floods
4174	atleast dead missing wildfire wine country northern california	dev	forestfires
4175	depth km visokoi island south georgia south sandwich island may	train	earthquakes
4176	slate people need flood lisa murkowski phone line like aca gopers ran	train	floods
4177	earthquake bitch ktvu	train	earthquakes
4178	flood idea mind follow vision yayoi kusama	train	floods
4179	mount solitary ultra cancelled weekend cyclone debbie decided whack tail end nsw	train	hurricanes
4180	ted know care better thought prayer right wing say gun n	train	forestfires
4181	scared log know flood haylor separately minute leave	train	floods
4182	keep updated california really fire right	train	forestfires
4183	week marking tenth anniversary sichuan earthquake school terror drill lat	dev	earthquakes
4184	thank jesus amazing response tonight crossroad love seeing student flood altar lay thei	train	floods
4185	school today cancelled cyclone debbie	train	hurricanes
4186	event get discouraged click easy follow claim reporting guide	train	floods
4187	mil said people left without full tank gas uh	train	forestfires
4188	earthquake really wake	train	earthquakes
4189	person omg earthquake spooky	train	earthquakes
4190	force canadian city evacuate	train	forestfires
4191	art organization northern california threatened spread	train	forestfires
4192	really major damage hundred home burned	train	forestfires
4193	shanfurness would compare iud sandbagging flood essentially build wall around vagina	train	floods
4194	googleaused ex cyclone debbie head south live update australian	train	hurricanes
4195	holy shit pretty strong earthquake oakland	train	earthquakes
4196	cyclone debbie see damage largely optimistic via abcrural	train	hurricanes
4197	heart go lost home	train	forestfires
4198	look like rain end fuck debbie done enough one week	test	hurricanes
4199	bike rider passenger swept away flood twinkling eye enugu onlooker watched horror	dev	floods
4200	love airlie beach family facing wrath debbie	train	hurricanes
4201	dead bull shark found aftermath cyclone debbie metre half bu	train	hurricanes
4202	southern received foot rain last three day resulting devastating forcin	train	floods
4203	lol minor earthquake anyone else feel	dev	earthquakes
4204	wildfire kill destroy home building california wine count edge market	train	forestfires
4205	got expert advice fixing swimming pool water devastation cyclone debbie	test	hurricanes
4206	bonjour gold coast stay away cyclone debbie sofitel gold	train	hurricanes
4207	know one felt earthquake	train	earthquakes
4208	whoa big single shake	train	earthquakes
4209	quintessential bay area experience feeling earthquake hearing roll neighbor compl	train	earthquakes
4210	one raindrop think caused flood	train	floods
4211	strong signal heavy rain flooding along east coast next week	train	floods
4212	flooding shit crazy glad buy haus flood zone n	train	floods
4213	classless trump insult california sending warm respect wildfire	dev	forestfires
4214	dangerous specially child wade flood water metro manila	train	floods
4215	nuclear betting wait come back	test	hurricanes
4216	cyclone debbie cockatoo cyclone debbie cockatoo	train	hurricanes
4217	reading flash flood warning rudely woke	train	floods
4218	lucky family rescued roof minute flood carry barn away cyclone	train	hurricanes
4219	get work road flooded c	train	hurricanes
4220	tonight sunset steen m reddish hue compliment fort mcmurray wildfire	train	forestfires
4221	emergency alert issued tallebudgera valley resident katiebrownaus	dev	hurricanes
4222	right flood much global warming caused drastic climate change rising sea level etc p	train	floods
4223	totally normal type	train	earthquakes
4224	go back sleep knowing friend safe bcoz flood keep safe fam pray pray pray	train	floods
4225	northern california wildfire spinning control	train	forestfires
4226	australia wind kph dickweed go surfing mean sure swell good check brea	train	hurricanes
4227	phenomenal weather cyclone debbie seen space	train	hurricanes
4228	ex cyclone debbie force mass closure queensland school	train	hurricanes
4229	absolute last thing community need right many still bailing monday flood	test	floods
4230	felt buttock wiggling earthquake inner sunset	train	earthquakes
4231	lot damage seen across airlie beach cyclone debbie thanks keeping u update earthuncuttv	train	hurricanes
4232	million flash flood warning god trying tell u something	train	floods
4233	flash flood warning jean area pm fox vega	train	floods
4234	smell like campfire smoke everywhere eagan	train	forestfires
4235	let u let flood repercussion give ton aid breaking law wh	train	floods
4236	felt earthquake first time sf real sf resident	test	earthquakes
4237	shocking photo queensland cyclone debbie destruction	train	hurricanes
4238	school cancelled thanks cyclone debbie x	train	hurricanes
4239	crazy picture disneyland	test	forestfires
4240	shark sandbag surfing cyclone debbie brings flood queensland cnn	train	hurricanes
4241	thousand flee wildfire ravage california least killed abc news via abc	train	forestfires
4242	video brandonwxwchs show street flooding sissonville area flash flood warning effect part	train	floods
4243	fatal wildfire char northern california wine country	train	forestfires
4244	heart go cyclone debbie ily	train	hurricanes
4245	sparing thought cockatoo airlie queensland hit cyclone debbie	test	hurricanes
4246	shall back flood tl ignorance soon	train	floods
4247	damn canadian wildfire got whole city smelling like bonfire lolbs	train	forestfires
4248	twitter confirmed earthquake	train	earthquakes
4249	resident told stay indoors powerful cyclone debbie make landfall australia queensland	train	hurricanes
4250	brewery employee impacted california wine country wildfire	train	forestfires
4251	ash stinging smoke mark devastation wine country	train	forestfires
4252	gold coast flooding clear water island video richy anderson story	test	hurricanes
4253	ta flood watch north east catchment	train	floods
4254	alva rvw crr smoke ash wildfire blanket california city	train	forestfires
4255	pointed question would people suffer spoiled amp wicked world	train	forestfires
4256	zacharylevi guy would windy happening u right	train	hurricanes
4257	k done sorry flood	train	floods
4258	oilsands production take hit fort mcmurray worker displaced wildfire	train	forestfires
4259	damn felt earthquake princess oh gaaaahh shaking	train	earthquakes
4260	rheal talk going appreciate latest flood	dev	floods
4261	death toll california fire creep firefighter battling wildfire	train	forestfires
4262	maaaan felt earthquake	train	earthquakes
4263	family friend brisbane keep safe cyclone debbie	train	hurricanes
4264	queensland coal export	train	hurricanes
4265	ocean flood top ceiling touch black water go pyramid buttom roman cath	train	floods
4266	earthquake stop watching game	train	earthquakes
4267	son mom go friend house mom going flood son please mom fine go get stuck	train	floods
4268	belkinsamuel waiting cave flood seem like best plan	train	floods
4269	dead bull shark found aftermath cyclone debbie	dev	hurricanes
4270	view expose force nature	train	hurricanes
4271	wine made grape exposed smoke may taste like ashtray burning rubber tyre charred meat nice	train	forestfires
4272	keep stink state	train	forestfires
4273	area trending quite bit sadly best reason affected flood n	train	floods
4274	flotus melania gaslighting u fashion four inch heel flood zone give	test	floods
4275	cbchealth disaster bring fear stress also caring connection psychologist	train	forestfires
4276	please like thanks	train	hurricanes
4277	obligatory earthquake tweet	test	earthquakes
4278	thought prayer affected devastation cyclone debbie stay safe	train	hurricanes
4279	versaceteen mean car going flood time go drive long gone floating away sea	train	floods
4280	widespread flooding ex cyclone debbie head south east	train	hurricanes
4281	either small earthquake really windy outside	train	earthquakes
4282	thank cyclone debbie cancelling school work across queensland tru mvp	train	hurricanes
4283	blessed family still f	train	forestfires
4284	magnitude earthquake km nne north pole alaska	train	earthquakes
4285	wildfire burn control across northern california dead new york time	train	forestfires
4286	maybe summon rain help fight	train	forestfires
4287	keeping aussi peep prayer woth storm still blasting	train	hurricanes
4288	hey folk called flood instead h oh	train	floods
4289	think felt earthquake	train	earthquakes
4290	west va flash flood warning braxton lewis upshur county expiring pm edt	train	floods
4291	flood place pretty sure landlord threw sketchbook thought ruined	train	floods
4292	artistabbas severe weather last bit ex cyclone debbie best rt keep losing connection still got power though b	train	hurricanes
4293	iamsupertory flash flood warning alert	train	floods
4294	cyclone debbie video show damaging system lashing north queensland town via r worldnews	train	hurricanes
4295	really broken washing machine	test	earthquakes
4296	god canadian wildfire talk god suffering	train	forestfires
4297	kelowna sally ann offer help alberta wildfire evacuee	train	forestfires
4298	going ignore fact ausi unathi africa stout mean gate flood tear op	train	floods
4299	use weight sandbag tarpaulin spread door keep water outside property	train	hurricanes
4300	raging wildfire force evacuation canadian city	train	forestfires
4301	cyclone debbie death feared australia flood emergency authority order	train	hurricanes
4302	magnitude mi ca united state	test	earthquakes
4303	confused flood woke	train	floods
4304	brother law hubby got safe lost everything owned clothes back cat	train	forestfires
4305	flooding around camp kid held water borne disease risk top everything e	train	floods
4306	jonahnro earthquake sure felt worse high rise	train	earthquakes
4307	wildfire update official share latest information deadly wildfire burning california	test	forestfires
4308	earthquake new neighbor loud	train	earthquakes
4309	may wildfire awareness month	dev	forestfires
4310	finally un stuffed enough smell canadian wildfire hallucinating smoke smell	train	forestfires
4311	look california hiv weed sudden wildfire engulf state tell god	train	forestfires
4312	local ambulance company working hard help flood victim	train	floods
4313	annnnndddddd power went cyclone debbie strike	train	hurricanes
4314	hottub felt earthquake weirdest feeling ever	dev	earthquakes
4315	whoa shit shaker	train	earthquakes
4316	sheshhhh think another earthquake coming	train	earthquakes
4317	hello felt first san francisco earthquake waiting since moved omg	train	earthquakes
4318	napa fire map napa valley timeline death toll smoke impact destruction across california	train	forestfires
4319	rolling coverage ex tropical cyclone debbie hit gold coast	train	hurricanes
4320	flash flood warning came tv scared bad ew	train	floods
4321	felt walnut creek ca	train	earthquakes
4322	wow fsint feel earthquake	train	earthquakes
4323	stay safe area wildfire evacuation order place	train	forestfires
4324	bay area little aka maybe richter scale	train	earthquakes
4325	earthquake twitter hello	train	earthquakes
4326	stay away los angeles alrigh	test	earthquakes
4327	cyclone debbie hitting brisbane	train	hurricanes
4328	rvawonk putin come washington flood street million patriotic american shut whole fucking thing	train	floods
4329	going post get lost flood dy favourite elvis costello song tokyo storm warning	train	floods
4330	thinking positive safe wish home state colleague friend family affected fire	test	forestfires
4331	well nice little shaker	train	earthquakes
4332	fuck flood warning still going target today	train	floods
4333	anyone feel earthquake scared tf	train	earthquakes
4334	queue earthquake tweet	dev	earthquakes
4335	thestar dog rescued mcmurray wildfire trapped	train	forestfires
4336	omg sorry cali need earthquake separate cali america take liberials	train	earthquakes
4337	must fat as earthquake happen watching paranormal shit	train	earthquakes
4338	fort mcmurray wildfire grows hectare	train	forestfires
4339	wtf short hard earthquake	test	earthquakes
4340	route charleston road closed block due flooding north walton never att	train	floods
4341	like sinceeeeee ahhhhhhhhh day ago	train	forestfires
4342	may ex cyclone debbie still cranky bitch mopping patio count active rest	train	hurricanes
4343	one two per vastushastra changing name stop flood people taller rain gold	train	floods
4344	u news california wildfire reduces year long dream ember	test	forestfires
4345	thank debbyryan cyclone debbie think changing name otherwise happy constant rain	dev	hurricanes
4346	prepared week plan getting prepared	train	earthquakes
4347	day wedding flood sweep young bride away	test	floods
4348	agree seven guy red looking bit silly risking much	train	hurricanes
4349	convoy begin hoping flee wildfire zone mcmurray alberta ap	test	forestfires
4350	shock bradfordmdc council back plan despite flood risk warning expert officer environment	train	floods
4351	school across coast closed today due ex tropical cyclone debbie local urged stay home newsgoldcoast	train	hurricanes
4352	gtvansiclen wonder flood coming maybe getting ready	train	floods
4353	debbie braced dangerous	train	hurricanes
4354	next saying cyclone caused climate change cow fart	train	hurricanes
4355	weekend noosa via airbnb cancelled le day notice got full refund	train	hurricanes
4356	natural flood management scheme yorkshire dale community environment agency	dev	floods
4357	donnafarag right like flash flood warning get scary enough working neighborhood without	train	floods
4358	cbsnews watch driver across finding stuck heavy caused severe flood	train	floods
4359	phd student geogrisk bolivia presenting finding glacier change amp glacial outburst flood risk time	train	floods
4360	well flood debbie done u qld nsw hope safe hope stay safe	train	hurricanes
4361	um hello earthquake	train	earthquakes
4362	hose daffodil beat nostril drip bathe stale mum flood scarlet	train	floods
4363	insert earthquake status	train	earthquakes
4364	damn emergency flood alarm woke dumb early today	train	floods
4365	cyclone debbie storm likely add great barrier reef woe scientist say via r worldnews	test	hurricanes
4366	school cancelled live cyclone debbie know mean riverdale day	train	hurricanes
4367	think little earthquake	train	earthquakes
4368	anyone feel earthquake lol	test	earthquakes
4369	another day another flash flood warning	train	floods
4370	national weather service confirms smoke alberta wildfire se michigan took pic wdet	test	forestfires
4371	read thread want witness real life retarded	train	forestfires
4372	seq weather ex tropical cyclone debbie nq begin survey aftermath bearing brunt	train	hurricanes
4373	oh shit earthquake	train	earthquakes
4374	someone dm vent hani flood timeline	train	floods
4375	weather news cyclone debbie flooded mackay resident safe heavy rain slows cyclone recovery suburb	train	hurricanes
4376	click wildfire burn control across northern ca	train	forestfires
4377	short heavy rainfall cause much flooding first time time council counci	train	floods
4378	remains cyclone debbie heading way	train	hurricanes
4379	go earthquake post	train	earthquakes
4380	got city jumpin boom earthquake	train	earthquakes
4381	wildfire claim least life northern california	train	forestfires
4382	cyclone debbie queensland big wet brings widespread flooding north via youtube	train	hurricanes
4383	gold coast airport hoping escape cyclone debbie meanwhile survivorcbs brad taitrangsf sierra try	train	hurricanes
4384	thought experiment think great weirding early sign metaphoric biblical flood	train	floods
4385	aspinwallboro declared state emergency area still flood watch stay safe neighbor	test	floods
4386	robbo heraldsun theheraldsun thank goodness get captured non event cyclone debbie important	train	hurricanes
4387	video smoke canadian wildfire reach north dakota	train	forestfires
4388	much hate attending world literature class already see room flooding already hearing	train	floods
4389	official live need rain know week week fighting fire	train	forestfires
4390	look though good news mendenhall hydrograph morning new flood crest forecast	train	floods
4391	ex cyclone debbie australia flood force evacuation cf	train	hurricanes
4392	chan user describes fort mac best possible place wildfire could happened	train	forestfires
4393	usgsvolcanoes earthquake sf bay area	dev	earthquakes
4394	cyclone debbie fuck right	test	hurricanes
4395	tanamongeau careful babe flooding real bad thanks cyclone debbie c c	train	hurricanes
4396	well made super sad	train	hurricanes
4397	heard dog mad flood ice	train	floods
4398	wildfire tear california wine country evacuated	test	forestfires
4399	hurricane harvey victim hit flooding	train	floods
4400	flood watch next hour raining sooooooo	train	floods
4401	dad blamed earthquake dog	train	earthquakes
4402	behind scene reporting tropical cyclone debbie bill mcdonald tcdebbie news	test	hurricanes
